id,path_to_image,scores
381,inditex_images/381.jpg,0
382,inditex_images/382.jpg,0
383,inditex_images/383.jpg,0
385,inditex_images/385.jpg,0
386,inditex_images/386.jpg,0
387,inditex_images/387.jpg,0
388,inditex_images/388.jpg,0
389,inditex_images/389.jpg,0
390,inditex_images/390.jpg,0
391,inditex_images/391.jpg,0
392,inditex_images/392.jpg,0
393,inditex_images/393.jpg,0
394,inditex_images/394.jpg,0
396,inditex_images/396.jpg,0
397,inditex_images/397.jpg,0
398,inditex_images/398.jpg,0
399,inditex_images/399.jpg,0
400,inditex_images/400.jpg,0
401,inditex_images/401.jpg,0
402,inditex_images/402.jpg,0
403,inditex_images/403.jpg,0
404,inditex_images/404.jpg,0
405,inditex_images/405.jpg,0
407,inditex_images/407.jpg,0
408,inditex_images/408.jpg,0
410,inditex_images/410.jpg,0
411,inditex_images/411.jpg,0
412,inditex_images/412.jpg,0
416,inditex_images/416.jpg,0
417,inditex_images/417.jpg,0
418,inditex_images/418.jpg,0
419,inditex_images/419.jpg,0
420,inditex_images/420.jpg,0
421,inditex_images/421.jpg,0
422,inditex_images/422.jpg,0
423,inditex_images/423.jpg,0
424,inditex_images/424.jpg,0
425,inditex_images/425.jpg,0
426,inditex_images/426.jpg,0
427,inditex_images/427.jpg,0
428,inditex_images/428.jpg,0
430,inditex_images/430.jpg,0
431,inditex_images/431.jpg,0
432,inditex_images/432.jpg,0
433,inditex_images/433.jpg,0
434,inditex_images/434.jpg,0
435,inditex_images/435.jpg,0
436,inditex_images/436.jpg,0
437,inditex_images/437.jpg,0
440,inditex_images/440.jpg,0
441,inditex_images/441.jpg,0
442,inditex_images/442.jpg,0
443,inditex_images/443.jpg,0
444,inditex_images/444.jpg,0
445,inditex_images/445.jpg,0
446,inditex_images/446.jpg,0
447,inditex_images/447.jpg,0
449,inditex_images/449.jpg,0
450,inditex_images/450.jpg,0
451,inditex_images/451.jpg,0
452,inditex_images/452.jpg,0
453,inditex_images/453.jpg,0
454,inditex_images/454.jpg,0
455,inditex_images/455.jpg,0
457,inditex_images/457.jpg,0
458,inditex_images/458.jpg,0
459,inditex_images/459.jpg,0
460,inditex_images/460.jpg,0
461,inditex_images/461.jpg,0
462,inditex_images/462.jpg,0
463,inditex_images/463.jpg,0
466,inditex_images/466.jpg,0
467,inditex_images/467.jpg,0
469,inditex_images/469.jpg,0
470,inditex_images/470.jpg,0
471,inditex_images/471.jpg,0
473,inditex_images/473.jpg,0
474,inditex_images/474.jpg,0
475,inditex_images/475.jpg,0
476,inditex_images/476.jpg,0
477,inditex_images/477.jpg,0
479,inditex_images/479.jpg,0
480,inditex_images/480.jpg,0
481,inditex_images/481.jpg,0
483,inditex_images/483.jpg,0
484,inditex_images/484.jpg,0
485,inditex_images/485.jpg,0
486,inditex_images/486.jpg,0
487,inditex_images/487.jpg,0
488,inditex_images/488.jpg,0
489,inditex_images/489.jpg,0
490,inditex_images/490.jpg,0
491,inditex_images/491.jpg,0
492,inditex_images/492.jpg,0
493,inditex_images/493.jpg,0
494,inditex_images/494.jpg,0
495,inditex_images/495.jpg,0
496,inditex_images/496.jpg,0
497,inditex_images/497.jpg,0
500,inditex_images/500.jpg,0
501,inditex_images/501.jpg,0
503,inditex_images/503.jpg,0
504,inditex_images/504.jpg,0
505,inditex_images/505.jpg,0
506,inditex_images/506.jpg,0
508,inditex_images/508.jpg,0
509,inditex_images/509.jpg,0
510,inditex_images/510.jpg,0
511,inditex_images/511.jpg,0
512,inditex_images/512.jpg,0
513,inditex_images/513.jpg,0
515,inditex_images/515.jpg,0
516,inditex_images/516.jpg,0
517,inditex_images/517.jpg,0
518,inditex_images/518.jpg,0
520,inditex_images/520.jpg,0
521,inditex_images/521.jpg,0
522,inditex_images/522.jpg,0
524,inditex_images/524.jpg,0
526,inditex_images/526.jpg,0
527,inditex_images/527.jpg,0
528,inditex_images/528.jpg,0
531,inditex_images/531.jpg,0
532,inditex_images/532.jpg,0
533,inditex_images/533.jpg,0
534,inditex_images/534.jpg,0
535,inditex_images/535.jpg,0
536,inditex_images/536.jpg,0
537,inditex_images/537.jpg,0
538,inditex_images/538.jpg,0
539,inditex_images/539.jpg,0
540,inditex_images/540.jpg,0
541,inditex_images/541.jpg,0
542,inditex_images/542.jpg,0
543,inditex_images/543.jpg,0
544,inditex_images/544.jpg,0
545,inditex_images/545.jpg,0
546,inditex_images/546.jpg,0
547,inditex_images/547.jpg,0
548,inditex_images/548.jpg,0
549,inditex_images/549.jpg,0
550,inditex_images/550.jpg,0
551,inditex_images/551.jpg,0
552,inditex_images/552.jpg,0
554,inditex_images/554.jpg,0
556,inditex_images/556.jpg,0
557,inditex_images/557.jpg,0
558,inditex_images/558.jpg,0
559,inditex_images/559.jpg,0
560,inditex_images/560.jpg,0
561,inditex_images/561.jpg,0
562,inditex_images/562.jpg,0
563,inditex_images/563.jpg,0
564,inditex_images/564.jpg,0
566,inditex_images/566.jpg,0
567,inditex_images/567.jpg,0
568,inditex_images/568.jpg,0
569,inditex_images/569.jpg,0
570,inditex_images/570.jpg,0
571,inditex_images/571.jpg,0
572,inditex_images/572.jpg,0
574,inditex_images/574.jpg,0
576,inditex_images/576.jpg,0
577,inditex_images/577.jpg,0
578,inditex_images/578.jpg,0
579,inditex_images/579.jpg,0
580,inditex_images/580.jpg,0
581,inditex_images/581.jpg,0
582,inditex_images/582.jpg,0
583,inditex_images/583.jpg,0
586,inditex_images/586.jpg,0
591,inditex_images/591.jpg,0
592,inditex_images/592.jpg,0
593,inditex_images/593.jpg,0
595,inditex_images/595.jpg,0
596,inditex_images/596.jpg,0
598,inditex_images/598.jpg,0
599,inditex_images/599.jpg,0
600,inditex_images/600.jpg,0
602,inditex_images/602.jpg,0
603,inditex_images/603.jpg,0
604,inditex_images/604.jpg,0
605,inditex_images/605.jpg,0
606,inditex_images/606.jpg,0
607,inditex_images/607.jpg,0
608,inditex_images/608.jpg,0
609,inditex_images/609.jpg,0
610,inditex_images/610.jpg,0
611,inditex_images/611.jpg,0
612,inditex_images/612.jpg,0
613,inditex_images/613.jpg,0
614,inditex_images/614.jpg,0
615,inditex_images/615.jpg,0
616,inditex_images/616.jpg,0
617,inditex_images/617.jpg,0
618,inditex_images/618.jpg,0
619,inditex_images/619.jpg,0
620,inditex_images/620.jpg,0
622,inditex_images/622.jpg,0
623,inditex_images/623.jpg,0
624,inditex_images/624.jpg,0
626,inditex_images/626.jpg,0
628,inditex_images/628.jpg,0
629,inditex_images/629.jpg,0
631,inditex_images/631.jpg,0
632,inditex_images/632.jpg,0
633,inditex_images/633.jpg,0
634,inditex_images/634.jpg,0
635,inditex_images/635.jpg,0
636,inditex_images/636.jpg,0
637,inditex_images/637.jpg,0
638,inditex_images/638.jpg,0
640,inditex_images/640.jpg,0
641,inditex_images/641.jpg,0
643,inditex_images/643.jpg,0
644,inditex_images/644.jpg,0
646,inditex_images/646.jpg,0
648,inditex_images/648.jpg,0
649,inditex_images/649.jpg,0
651,inditex_images/651.jpg,0
652,inditex_images/652.jpg,0
653,inditex_images/653.jpg,0
654,inditex_images/654.jpg,0
655,inditex_images/655.jpg,0
656,inditex_images/656.jpg,0
657,inditex_images/657.jpg,0
658,inditex_images/658.jpg,0
660,inditex_images/660.jpg,0
662,inditex_images/662.jpg,0
664,inditex_images/664.jpg,0
665,inditex_images/665.jpg,0
667,inditex_images/667.jpg,0
668,inditex_images/668.jpg,0
669,inditex_images/669.jpg,0
670,inditex_images/670.jpg,0
671,inditex_images/671.jpg,0
673,inditex_images/673.jpg,0
674,inditex_images/674.jpg,0
676,inditex_images/676.jpg,0
677,inditex_images/677.jpg,0
679,inditex_images/679.jpg,0
680,inditex_images/680.jpg,0
681,inditex_images/681.jpg,0
683,inditex_images/683.jpg,0
684,inditex_images/684.jpg,0
685,inditex_images/685.jpg,0
686,inditex_images/686.jpg,0
687,inditex_images/687.jpg,0
688,inditex_images/688.jpg,0
689,inditex_images/689.jpg,0
690,inditex_images/690.jpg,0
691,inditex_images/691.jpg,0
693,inditex_images/693.jpg,0
694,inditex_images/694.jpg,0
695,inditex_images/695.jpg,0
696,inditex_images/696.jpg,0
697,inditex_images/697.jpg,0
698,inditex_images/698.jpg,0
700,inditex_images/700.jpg,0
701,inditex_images/701.jpg,0
702,inditex_images/702.jpg,0
703,inditex_images/703.jpg,0
704,inditex_images/704.jpg,0
706,inditex_images/706.jpg,0
707,inditex_images/707.jpg,0
708,inditex_images/708.jpg,0
712,inditex_images/712.jpg,0
713,inditex_images/713.jpg,0
714,inditex_images/714.jpg,0
715,inditex_images/715.jpg,0
716,inditex_images/716.jpg,0
717,inditex_images/717.jpg,0
718,inditex_images/718.jpg,0
719,inditex_images/719.jpg,0
720,inditex_images/720.jpg,0
721,inditex_images/721.jpg,0
724,inditex_images/724.jpg,0
725,inditex_images/725.jpg,0
726,inditex_images/726.jpg,0
727,inditex_images/727.jpg,0
728,inditex_images/728.jpg,0
729,inditex_images/729.jpg,0
730,inditex_images/730.jpg,0
731,inditex_images/731.jpg,0
732,inditex_images/732.jpg,0
733,inditex_images/733.jpg,0
734,inditex_images/734.jpg,0
735,inditex_images/735.jpg,0
737,inditex_images/737.jpg,0
738,inditex_images/738.jpg,0
739,inditex_images/739.jpg,0
741,inditex_images/741.jpg,0
743,inditex_images/743.jpg,0
744,inditex_images/744.jpg,0
745,inditex_images/745.jpg,0
747,inditex_images/747.jpg,0
748,inditex_images/748.jpg,0
750,inditex_images/750.jpg,0
751,inditex_images/751.jpg,0
752,inditex_images/752.jpg,0
754,inditex_images/754.jpg,0
756,inditex_images/756.jpg,0
758,inditex_images/758.jpg,0
759,inditex_images/759.jpg,0
762,inditex_images/762.jpg,0
763,inditex_images/763.jpg,0
764,inditex_images/764.jpg,0
765,inditex_images/765.jpg,0
766,inditex_images/766.jpg,0
768,inditex_images/768.jpg,0
770,inditex_images/770.jpg,0
772,inditex_images/772.jpg,0
773,inditex_images/773.jpg,0
774,inditex_images/774.jpg,0
775,inditex_images/775.jpg,0
776,inditex_images/776.jpg,0
777,inditex_images/777.jpg,0
778,inditex_images/778.jpg,0
779,inditex_images/779.jpg,0
781,inditex_images/781.jpg,0
782,inditex_images/782.jpg,0
783,inditex_images/783.jpg,0
784,inditex_images/784.jpg,0
785,inditex_images/785.jpg,0
786,inditex_images/786.jpg,0
788,inditex_images/788.jpg,0
789,inditex_images/789.jpg,0
790,inditex_images/790.jpg,0
791,inditex_images/791.jpg,0
793,inditex_images/793.jpg,0
795,inditex_images/795.jpg,0
796,inditex_images/796.jpg,0
797,inditex_images/797.jpg,0
799,inditex_images/799.jpg,0
800,inditex_images/800.jpg,0
801,inditex_images/801.jpg,0
802,inditex_images/802.jpg,0
803,inditex_images/803.jpg,0
804,inditex_images/804.jpg,0
806,inditex_images/806.jpg,0
808,inditex_images/808.jpg,0
809,inditex_images/809.jpg,0
810,inditex_images/810.jpg,0
812,inditex_images/812.jpg,0
813,inditex_images/813.jpg,0
814,inditex_images/814.jpg,0
815,inditex_images/815.jpg,0
816,inditex_images/816.jpg,0
818,inditex_images/818.jpg,0
819,inditex_images/819.jpg,0
821,inditex_images/821.jpg,0
822,inditex_images/822.jpg,0
823,inditex_images/823.jpg,0
824,inditex_images/824.jpg,0
825,inditex_images/825.jpg,0
826,inditex_images/826.jpg,0
827,inditex_images/827.jpg,0
828,inditex_images/828.jpg,0
829,inditex_images/829.jpg,0
830,inditex_images/830.jpg,0
832,inditex_images/832.jpg,0
833,inditex_images/833.jpg,0
834,inditex_images/834.jpg,0
836,inditex_images/836.jpg,0
837,inditex_images/837.jpg,0
839,inditex_images/839.jpg,0
841,inditex_images/841.jpg,0
842,inditex_images/842.jpg,0
844,inditex_images/844.jpg,0
845,inditex_images/845.jpg,0
847,inditex_images/847.jpg,0
850,inditex_images/850.jpg,0
851,inditex_images/851.jpg,0
852,inditex_images/852.jpg,0
853,inditex_images/853.jpg,0
854,inditex_images/854.jpg,0
856,inditex_images/856.jpg,0
857,inditex_images/857.jpg,0
858,inditex_images/858.jpg,0
859,inditex_images/859.jpg,0
860,inditex_images/860.jpg,0
861,inditex_images/861.jpg,0
862,inditex_images/862.jpg,0
863,inditex_images/863.jpg,0
864,inditex_images/864.jpg,0
865,inditex_images/865.jpg,0
866,inditex_images/866.jpg,0
867,inditex_images/867.jpg,0
868,inditex_images/868.jpg,0
869,inditex_images/869.jpg,0
870,inditex_images/870.jpg,0
871,inditex_images/871.jpg,0
872,inditex_images/872.jpg,0
873,inditex_images/873.jpg,0
876,inditex_images/876.jpg,0
878,inditex_images/878.jpg,0
879,inditex_images/879.jpg,0
880,inditex_images/880.jpg,0
881,inditex_images/881.jpg,0
882,inditex_images/882.jpg,0
884,inditex_images/884.jpg,0
885,inditex_images/885.jpg,0
886,inditex_images/886.jpg,0
888,inditex_images/888.jpg,0
889,inditex_images/889.jpg,0
890,inditex_images/890.jpg,0
891,inditex_images/891.jpg,0
892,inditex_images/892.jpg,0
893,inditex_images/893.jpg,0
894,inditex_images/894.jpg,0
895,inditex_images/895.jpg,0
896,inditex_images/896.jpg,0
898,inditex_images/898.jpg,0
899,inditex_images/899.jpg,0
900,inditex_images/900.jpg,0
901,inditex_images/901.jpg,0
903,inditex_images/903.jpg,0
904,inditex_images/904.jpg,0
905,inditex_images/905.jpg,0
906,inditex_images/906.jpg,0
907,inditex_images/907.jpg,0
908,inditex_images/908.jpg,0
909,inditex_images/909.jpg,0
910,inditex_images/910.jpg,0
911,inditex_images/911.jpg,0
912,inditex_images/912.jpg,0
913,inditex_images/913.jpg,0
914,inditex_images/914.jpg,0
915,inditex_images/915.jpg,0
916,inditex_images/916.jpg,0
919,inditex_images/919.jpg,0
921,inditex_images/921.jpg,0
927,inditex_images/927.jpg,0
931,inditex_images/931.jpg,0
932,inditex_images/932.jpg,0
933,inditex_images/933.jpg,0
935,inditex_images/935.jpg,0
938,inditex_images/938.jpg,0
940,inditex_images/940.jpg,0
941,inditex_images/941.jpg,0
942,inditex_images/942.jpg,0
943,inditex_images/943.jpg,0
946,inditex_images/946.jpg,0
947,inditex_images/947.jpg,0
948,inditex_images/948.jpg,0
949,inditex_images/949.jpg,0
950,inditex_images/950.jpg,0
953,inditex_images/953.jpg,0
954,inditex_images/954.jpg,0
955,inditex_images/955.jpg,0
956,inditex_images/956.jpg,0
957,inditex_images/957.jpg,0
958,inditex_images/958.jpg,0
960,inditex_images/960.jpg,0
962,inditex_images/962.jpg,0
963,inditex_images/963.jpg,0
964,inditex_images/964.jpg,0
965,inditex_images/965.jpg,0
967,inditex_images/967.jpg,0
968,inditex_images/968.jpg,0
969,inditex_images/969.jpg,0
970,inditex_images/970.jpg,0
971,inditex_images/971.jpg,0
973,inditex_images/973.jpg,0
974,inditex_images/974.jpg,0
975,inditex_images/975.jpg,0
976,inditex_images/976.jpg,0
977,inditex_images/977.jpg,0
978,inditex_images/978.jpg,0
979,inditex_images/979.jpg,0
981,inditex_images/981.jpg,0
982,inditex_images/982.jpg,0
983,inditex_images/983.jpg,0
984,inditex_images/984.jpg,0
986,inditex_images/986.jpg,0
987,inditex_images/987.jpg,0
990,inditex_images/990.jpg,0
991,inditex_images/991.jpg,0
992,inditex_images/992.jpg,0
996,inditex_images/996.jpg,0
997,inditex_images/997.jpg,0
999,inditex_images/999.jpg,0
1000,inditex_images/1000.jpg,0
1001,inditex_images/1001.jpg,0
1002,inditex_images/1002.jpg,0
1003,inditex_images/1003.jpg,0
1004,inditex_images/1004.jpg,0
1005,inditex_images/1005.jpg,0
1007,inditex_images/1007.jpg,0
1008,inditex_images/1008.jpg,0
1009,inditex_images/1009.jpg,0
1010,inditex_images/1010.jpg,0
1011,inditex_images/1011.jpg,0
1012,inditex_images/1012.jpg,0
1013,inditex_images/1013.jpg,0
1014,inditex_images/1014.jpg,0
1015,inditex_images/1015.jpg,0
1017,inditex_images/1017.jpg,0
1019,inditex_images/1019.jpg,0
1020,inditex_images/1020.jpg,0
1021,inditex_images/1021.jpg,0
1022,inditex_images/1022.jpg,0
1023,inditex_images/1023.jpg,0
1025,inditex_images/1025.jpg,0
1026,inditex_images/1026.jpg,0
1027,inditex_images/1027.jpg,0
1028,inditex_images/1028.jpg,0
1031,inditex_images/1031.jpg,0
1032,inditex_images/1032.jpg,0
1034,inditex_images/1034.jpg,0
1036,inditex_images/1036.jpg,0
1037,inditex_images/1037.jpg,0
1038,inditex_images/1038.jpg,0
1039,inditex_images/1039.jpg,0
1040,inditex_images/1040.jpg,0
1041,inditex_images/1041.jpg,0
1042,inditex_images/1042.jpg,0
1043,inditex_images/1043.jpg,0
1044,inditex_images/1044.jpg,0
1045,inditex_images/1045.jpg,0
1047,inditex_images/1047.jpg,0
1049,inditex_images/1049.jpg,0
1050,inditex_images/1050.jpg,0
1051,inditex_images/1051.jpg,0
1052,inditex_images/1052.jpg,0
1053,inditex_images/1053.jpg,0
1054,inditex_images/1054.jpg,0
1055,inditex_images/1055.jpg,0
1056,inditex_images/1056.jpg,0
1057,inditex_images/1057.jpg,0
1058,inditex_images/1058.jpg,0
1059,inditex_images/1059.jpg,0
1062,inditex_images/1062.jpg,0
1063,inditex_images/1063.jpg,0
1064,inditex_images/1064.jpg,0
1065,inditex_images/1065.jpg,0
1067,inditex_images/1067.jpg,0
1068,inditex_images/1068.jpg,0
1069,inditex_images/1069.jpg,0
1070,inditex_images/1070.jpg,0
1071,inditex_images/1071.jpg,0
1072,inditex_images/1072.jpg,0
1073,inditex_images/1073.jpg,0
1074,inditex_images/1074.jpg,0
1076,inditex_images/1076.jpg,0
1077,inditex_images/1077.jpg,0
1078,inditex_images/1078.jpg,0
1079,inditex_images/1079.jpg,0
1080,inditex_images/1080.jpg,0
1081,inditex_images/1081.jpg,0
1082,inditex_images/1082.jpg,0
1083,inditex_images/1083.jpg,0
1085,inditex_images/1085.jpg,0
1086,inditex_images/1086.jpg,0
